_id,distance,gateway,major,majorminor,minor,rssi,timestamp,type,uuid
DC0D300F720A,15.848931924611133,F3499FDED02E,12303,1230329194,29194,-96,1678463211,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
F0F8F2044F23,7.3564225445964135,F3499FDED02E,10004,1000422222,22222,-86,1678463211,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,3.686945064519575,F3499FDED02E,10004,1000411111,11111,-77,1678463211,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,2.51188643150958,F3499FDED02E,10002,100029586,9586,-72,1678463211,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
04EE03C47286,2.712272579332028,F3499FDED02E,10004,1000454480,54480,-73,1678463211,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
DC0D300F720A,2.326305067153626,E06B09BAC79F,12303,1230329194,29194,-71,1678463212,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
04EE03C47286,1.7113283041617808,E06B09BAC79F,10004,1000454480,54480,-67,1678463212,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
087CBF000028,1.847849797422291,E06B09BAC79F,10004,1000411111,11111,-68,1678463212,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
F0F8F2044F23,3.1622776601683795,E06B09BAC79F,10004,1000422222,22222,-75,1678463212,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,2.326305067153626,E06B09BAC79F,10002,100029586,9586,-71,1678463212,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
C4FE51F6A878,1.1659144011798317,E06B09BAC79F,10002,100029571,9571,-62,1678463212,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
DC0D300F720A,10.7977516232771,F3499FDED02E,12303,1230329194,29194,-91,1678463214,1AFF4C000215,D546DF97475747EFBE093E2DCBDD0C77
087CBF000028,7.943282347242816,F3499FDED02E,10004,1000411111,11111,-87,1678463214,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C630A073DD08,6.309573444801933,F3499FDED02E,10002,100029586,9586,-84,1678463214,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
F0F8F2044F23,9.261187281287935,F3499FDED02E,10004,1000422222,22222,-89,1678463214,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
C4FE51F6A878,2.326305067153626,F3499FDED02E,10002,100029571,9571,-71,1678463214,1AFF4C000215,0112233445566778899AABBCCDDEEFF0
04EE03C47286,7.943282347242816,F3499FDED02E,10004,1000454480,54480,-87,1678463214,1AFF4C000215,FDA50693A4E24FB1AFCFC6EB07647825
